min_rouge,articles,references,min_rouge_rouge-1,min_rouge_rouge-2,min_rouge_rouge-l
"The destruction, remodeling, and inflammation of joint tissues leads to joint failure manifested as joint pain and loss of function. Contributing factors to the imbalance in homeostasis include the direct effects of mechanical loading on joint tissues, autocrine and paracrine signaling initiated by cytokines and the damaged matrix itself (matrix fragments), and an alteration in the phenotype of the chondrocytes which are the cells in the articular cartilage responsible for maintenance of the cartilage matrix [ ]. Central to the matrix damage that occurs in OA is the increased production, by chondrocytes, of matrix degrading enzymes including the matrix metalloproteinases (MMPs).In rat adjuvant arthritis, a model for inflammatory arthritis, subcutaneous administration of the JNK inhibitor SP600125 significantly reduced joint damage (cartilage and bone erosion) in comparison to the vehicle control, while only a modest decrease in paw swelling/inflammation was observed . Diverse stimuli found to be present in OA synovial fluid and cartilage, including TNF, IL 1, fibronectin fragments, and bFGF all require JNK activation for stimulation of chondrocyte MMP production, suggesting it is a key mediator of MMP production in articular cartilage [, ]. JNK is required for both T cell function and the regulation of non transcription factors like Bcl 2 family members that are involved in programmed cell death .Importantly, samples from tissue with histologic evidence of early disease were compared to normal tissue and late stage disease. Similar to fibronectin fragments, stimulation of MMP 13 by bFGF required activity of ERK, p38, and JNK [, ] . In addition, p38 has been shown to mediate increased chondrocyte MMP 3 expression in response to monosodium urate crystals  .",PMC2892710.json,"purpose of review the mitogen activated protein (map) kinases are intracellular signaling proteins which play a central role in controlling the activity of pathways that regulate production and activity of multiple mediators of joint tissue destruction. the therapeutic potential of map kinase inhibition in osteoarthritis was reviewed. recent findings results from basic research studies support the role of map kinases as central mediators that regulate expression of pro inflammatory cytokines and metalloproteinases but also as potential pain mediators as well. cell culture and animal model studies suggest that inhibition of map kinases might slow progression of osteoarthritis but trials of map kinase inhibitors in humans with osteoarthritis have not yet been reported. safety concerns of the currently available inhibitors have limited their initial use to trials in conditions considered more severe than oa. summary map kinase inhibition has the potential to slow disease progression in osteoarthritis and also might reduce pain; however, safety concerns have limited the use of general map kinase inhibitors in humans. further understanding of the function of specific isoforms of the map kinases as well as upstream and downstream effectors may lead to the development of more specific inhibitors with less toxicity that could eventually be used as structure modifying drugs for oa.",0.3354564755838641,0.042643923240938165,0.19953387559477564
"Sleep and rest activity pattern is one of the key elements of circadian rhythm, a 24 hour pattern of physiology and behavior synchronized with the environmental light dark cycle. Adequate light exposure, as well as efficient registration of the external ambient light by the eye, is critical to maintaining a normal circadian rhythm sleep . The age related increase in crystalline lens light absorption and pupil size reduction, taken together, decreases the photoreception in a healthy aging adult by 50% at age 45 and 90% at age 90 compared to a healthy 10 year old,  .The baseline examination (19881990, n = 4926, ages 4384) was followed by a five year (19931995, n=3722) and ten year (19982000, n = 2962) follow up examination, with subsequent examinations at approximately five year intervals. The baseline examination took place in 19931995 (n = 3753, ages 4892 years), and the five year follow up examination in 19982000 (n=2800), with subsequent examinations at approximately five year intervals . .First, Alexander and Asplunds studies included a rather short follow up period of up to 12 months , . 5) was used. None 10.1080/09286586.2016.1259640 The characteristics of the participants are summarized in .",PMC5518685.json,"purpose to investigate the relation between sleep disruption and nuclear cataract, as well as the impact of cataract removal on sleep, in two discrete population cohorts. methods this is a cross sectional study of participants from three large longitudinal epidemiologic studies of age related eye disease, hearing, olfaction, and cognition. slit lamp photos of the lens were obtained to grade nuclear cataract using a standardized protocol. the quality of sleep was assessed using a modified wisconsin sleep cohort study questionnaire. multiple linear regression analyses were used to assess the associations between levels of nuclear cataract/cataract extraction and the number of sleep problems. systemic co morbidity data were included as potential confounders, including diabetes mellitus, obesity, hypertension, cerebrovascular disease, thyroid disease, tobacco and alcohol use, and the physical component summary score and mental component summary score. results the mean age of the cohort was 57.6 (22 to years). the majority of the cohort demonstrated nuclear cataract levels or (36.8% and 30.1%). eight percent of the cohort had an intraocular lens (iol) in at least one eye. there was no statistically significant correlation between sleep problem with the presence of either nuclear cataract or iol (p>0.05). conclusion in this cross sectional, population based study, we found no significant association between nuclear cataract or presence of iol with poor sleep quality after adjusting potential confounders. studies of the longitudinal impact of nuclear cataract and cataract removal on sleep are needed to elucidate the role of nuclear cataract and cataract removal on sleep.",0.24999999999999994,0.035874439461883414,0.19268227410476504
"Hyperlipidemia and glucose intolerance may contribute to the risk for cardiovascular and other atherosclerotic disease as patients age. The latter are particularly notable with use of the nucleoside analogue reverse transcriptase inhibitors (NRTIs) and protease inhibitors . An intriguing link can be found between alcohol use and mitochondrial DNA replication in an uncommon disease referred to as multiple symmetrical lipomatosis (MSL).These questions supplemented the standard assessment and were instituted in 2004. HCV RNA was measured using commercially available assays, either by branched chain DNA or PCR based assays. All analyses were conducted using two sided tests and a significance level of 0.05.The majority were male (74%) and non white (68%). The age range of the subjects was 20.9 70.7 years, with a mean of 42.9. CD4 cell count ranged from 8 1809 cells/mm3, with a median of 404.",PMC2635495.json,"lipodystrophy is a common long term complication of hiv infection that may lead to decreased quality of life and less adherence to antiretroviral therapy (art). a complete understanding of the etiology of hiv associated lipodystrophy has not as yet been achieved, although factors related to the virus, per se, and use of art appear to be related. alcohol use is common among hiv infected patients and has biological effects on fat distribution, yet alcohols relationship to hiv associated lipodystrophy has not been examined. the goal of this clinical study was to assess the effect of alcohol consumption on lipodystrophy in hiv infected adults with alcohol problems. this was a prospective study (2001 2006) of hiv infected persons with alcohol problems. the primary outcome was self reported lipodystrophy, which was assessed at one timepoint (median months after enrollment). alcohol use was assessed every months and classified as: abstinent at all interviews; report of moderate drinking but no heavy drinking; or reports of heavy drinking; or reports of heavy drinking. multivariable logistic regression models were fit to the data. fifty two percent (150/289) of subjects reported lipodystrophy. alcohol consumption was: 34% abstinent at all interviews; 12% report of moderate drinking, but no heavy drinking; 34% 1 2 reports of heavy drinking; 20% reports of heavy drinking. although not statistically significant, subjects with alcohol use had a higher odds of lipodystrophy [adjusted odds ratios and 95% ci: report of moderate drinking, 2.36 (0.89, 6.24); 1 2 reports of heavy drinking, 1.34 (0.69, 2.60); reports of heavy drinking, 2.07 (0.90, 4.73)]. alcohol use may increase the odds of developing hiv associated lipodystrophy among subjects with alcohol problems. however, larger studies are needed to elucidate fully the role and impact of alcohol consumption on the development of this common long term complication of hiv infection and its treatment.",0.22319474835886213,0.017582417582417582,0.18598066902315966
"Nonetheless, there is controversy about the efficacy of AChEIs, and about the degree to which patients with different types of pathologies respond to treatment. Both diagnoses also require a history of clinical dementia. Here we describe a novel strategy to define retrospectively, but quantitatively, the impact of AChEI therapy.The floor score was zero while the ceiling score varied by participant. To account for The random effects, within as well as between patient variability, are each assumed to follow an independent normal distribution with mean zero and unknown variance.Several factors constituted limitations or potential confounds to the current study. Further, there may be selection bias with subjects and families perceiving benefit who are likely to remain in therapy. Finally, we did not stratify our results relative to the type of AChEI or in regard to any additional therapies .",PMC2682919.json,"dementia can be caused by different diseases including alzheimer's disease (ad), dementia with lewy bodies (dlb), or both (ad + dlb). university of kentucky ad center pathologically diagnosed ad and ad + dlb cases were evaluated who had three or more longitudinal antemortem mental status examinations (n = 156). patients with important concomitant pathology (n = 5) or patients that were profoundly demented at recruitment (intake mmse < 20; n = 86) were excluded to strengthen our ability to test the association of specific clinical and pathological indices. patients with pathologically diagnosed ad + dlb (n = 25) lost cognitive capacity faster than patients with ad alone (n = 40). in both diseases, treatment with acetylcholinesterase inhibitors was associated with a slower rate of cognitive decline.",0.2178988326848249,0.00784313725490196,0.157720855450907
"Dyslipidemia is one of the most frequent metabolic abnormalities in women with polycystic ovary syndrome (PCOS). For example, insulin resistance is characterized by high triglyceride and low HDL cholesterol with no alterations in LDL cholesterol on conventional lipid panel. To our knowledge this technique has never been utilized in women with PCOS.Plasma glucose was collected in a fluoride/oxalate tube and analyzed using spectrophotometry. The intra and inter assay coefficient of variation for this assay was 1.1 and 1.5%. The inter and intra assay coefficient of variation for this assay was 4 and 5%.HDL cholesterol is thought to be atheroprotective primarily by its role in reverse cholesterol transport involving removal of cholesterol from macrophages in the vessel wall back to the liver. Since our study is cross sectional in nature, it cannot determine cause and effect in these associations or provide any possible mechanisms. Metabolic syndrome was defined according to the updated National Cholesterol Education Program Adult Treatment Panel (NCEP ATP) III guidelines.",PMC3146971.json,"objective adverse changes in lipoprotein particle number and size are common with insulin resistance and are associated with increased cardiovascular risk. comprehensive information regarding lipoprotein particle number and size, and how these parameters relate to body weight, insulin resistance and hyperandrogenemia is lacking in pcos. we tested the hypothesis that pcos is associated with atherogenic changes in lipoprotein profile independent of body weight and examined the role of insulin resistance and androgens in these atherogenic changes. design case control study performed at clinical research center at an academic medical center in united states. patients and measurements fasting blood was obtained from pcos and control women of similar age and bmi. lipoprotein particle number and size was determined by nuclear magnetic resonance and compared between the groups. results the mean bmi for both groups was less than kg/m2 (p=0.33). women with pcos had an increase in vldl particle number (p=0.005), ldl particle number (p=0.02) and a decrease in hdl size (p=0.04). ldl size was borderline decreased (p=0.09). these differences persisted after adjustment for ethnicity, alcohol and tobacco intake and exercise. in stepwise regression models, bioavailable testosterone was the only predictor of ldl cholesterol, triglyceride, vldl and ldl particle number. shbg was the only predictor of ldl and hdl size. conclusions independent of body weight, pcos was associated with changes in lipoprotein profile that increases risk for cardiovascular disease. these changes were present in a mostly non obese group of women and were more closely related to androgens than fasting insulin.",0.28103044496487123,0.028235294117647056,0.1900849602084453
"This disorder may be seen at all ages, but is most prevalent in premature infants (, ). As an example, individuals with the Dubin Johnson syndrome have mutations in human MRP2 (ABCC2) which leads to a disruption in the transport of bilirubin glucuronide conjugates . PFIC Type 2 is due to a mutation in the human BSEP gene (ABCB11), and those with PFIC Type 3 have a mutation in human MDR3 (ABCB4) .After removing all visible fatty and vascular tissue, the samples were sliced into approximately equal quantities and stored at 70C until examination . Morsellated 30 mg liver samples were washed with phosphate buffered saline (PBS) and homogenized directly into 3 ml TRIzol reagent (Gibco BRL, Gaithersburg, MD) on ice, according to the manufacturer's instructions . Hepatocytes were incubated for 10 minutes at 37C in the dark, followed by 3 successive washes, and resuspension in HBSS/BSA.Despite the advancement of multiple theories, and several attempts at therapeutic interventions (, ), no definitive etiology or proven therapy has yet been established for this disorder  . Extracted phospholipids were separated by thin layer chromatography on silica gel 60 plates using chloroform/methanol/7N NH3OH (60:35:5). Plates with individual phospholipids were placed in 8% (wt/vol) CuSO4 phentahydrate in a water/methanol/concentration of either H3PO4 (60: 32: 8) or 0.1% (wt/vol).",PMC2633488.json,"objectives parenteral nutrition associated liver disease (pnald) is a major problem with prolonged tpn administration. our laboratory previously demonstrated significant changes in the expression of mdr1 and mdr2, two hepatocyte transporters, in a tpn mouse model. our present study hypothesized that these changes would lead to functional changes in the liver, and would contribute to the development of liver dysfunction. methods mice received either intravenous saline and standard chow or tpn with or without intravenous lipids. functional assays were performed after days of infusion. results tpn with lipids led to a significant increase in serum bile acid levels, consistent with an early state of pnald. use of tpn without lipids prevented elevation in bile acid levels. in both tpn groups, mdr2 expression was significantly (68%) lower than controls; and bile phosphatidylcholine content, a functional measure of mdr2, was 40% less than controls. mdr1 expression in the tpn with lipid group was 31% higher than controls; while in the tpn without lipids mice there was no significant change. hepatocyte extrusion of rhodamine dye, a measure of mdr1 function, declined only in tpn with lipids. ppar expression decreased in both tpn groups. fenofibrate given with tpn resulted in an increased expression of mdr1 and mdr2, and functionally increased hepatocyte rhodamine extrusion and presence of bile phosphatidylcholine in the tpn with lipid group. conclusions the study shows that tpn led to alterations in the function of mdr1 and mdr2 expressed proteins. the changes help in the understanding of the mechanisms leading to pnald; and suggest that fibrate administration may palliate these changes.",0.20964360587002095,0.029473684210526315,0.1628493546533086
"From a biochemical point of view they form a functional complex whose integrity is necessary for the full 5LO enzymatic activity, which catalyzes the oxidation of arachidonic acid to produce lipid molecules with complex signaling properties such as leukotrienes. While FLAP and 5LO function have been extensively interrogated in the context of inflammation, novel roles for these proteins are emerging in the central nervous system. However, because 5LO can also use molecules aside from arachidonic acid for substrate, it remains unclear whether the pro anxiety effects of 5LO knockout we observed were specifically due to the elimination of leukotriene metabolites or due to disruption of other functions of 5LO.Data are presented as the mean  standard error of the mean. The two tailed student t test with an alpha of P < 0.05 was used to define significance between groups . Briefly, 6 m brain sections were incubated over night with primary antibody against cFOS (1:100, Santa Cruz) after blocking in 2% fetal calf serum with citric acid being used to retrieve antigen.Signals were developed with Odyssey Infrared Imaging Systems (LI COR Bioscience). Actin was always used as an internal loading control. The sequence and total number of arms entered were video recorded.",PMC3594470.json,"the 5 lipoxygenase is an enzyme widely expressed in the central nervous system, where its activity is dependent on the presence the 5 lipoxygenase activating protein (flap) for the formation of leukotrienes, potent bioactive lipid mediators. emerging evidence has shown that the flap/leukotriene pathway may play a role in neuropsychiatric disease contexts. in this study we investigated whether genetic deficiency of flap (flapko) modulated some behavioral aspects in mice, and if this effect was age dependent. while we observed that flapko mice at and months of age did not different from wild type animals in the elevated plus maze, at months of age they manifested a significant increase in the anxiety like behavior. by contrast, we observed no differences between flapko mice and their controls at any of the three ages considered when they were tested for working memory in the y maze paradigm. additionally, while we found that cfos protein and message levels were reduced in the brains of animals lacking flap, no changes for other transcription factors were detected. taken together our findings suggest a novel role for flap in the pathogenesis of anxiety like behavior. future studies of flap neurobiology may be attractive for development of anxiolytic therapeutics.",0.3201970443349753,0.054455445544554455,0.18616177181295807
"In 1872, Hebra recommended frequent bathing three to four times daily, as an intervention for eczema. In 1964, Scholtz, advanced the concept that bathing may negatively impact individuals with AD. American Academy of Dermatology guidelines did not address bathing although emollients are a standard of care, steroid sparing, and useful for both prevention and maintenance therapy. The concept of soak and smear has been discussed by Gutman et al, advocating daily bathing followed by immediate smearing of a topical steroid ointment during intensive therapy and an emollient during maintenance.Bath temperature was 33.91.2C. No bath products were used. Mean coefficient of variation is ~20% .Outcome measures are presented in . SD in parentheses. 95% CI in brackets .",PMC2762386.json,"background standard recommendations for skin care for patients with atopic dermatitis stress the importance of skin hydration and the application of moisturizers. however, there is little objective data to guide recommendations regarding the optimal practice methods of bathing and emollient application. objective this study quantified cutaneous hydration status after various combination bathing and/or moisturizing regimens. methods four bathing/moisturizer regimens were evaluated in ten subjects, five pediatric subjects with atopic dermatitis and five subjects with healthy skin. the regimens consisted of bathing alone without emollient application, bathing and immediate emollient application, bathing and delayed application, and emollient application alone. each regimen was evaluated in all subjects, utilizing a cross over design. skin hydration was assessed with standard capacitance measurements. results in atopic dermatitis subjects, emollient alone yielded a significantly (p<0.05) greater mean hydration over min (206.2% baseline hydration) than bathing with immediate emollient (141.6%), bathing and delayed emollient (141%), and bathing alone (91.4%). the combination bathing and emollient application regimens demonstrated hydration values at minutes not significantly greater than baseline. atopic dermatitis subjects had a decreased mean hydration benefit compared to normal skin subjects. conclusions bathing without moisturizer may compromise skin hydration. bathing followed by moisturizer application provides modest hydration benefits, though less than that of simply applying moisturizer alone.",0.2634730538922156,0.012048192771084338,0.1716253537882943
"Data driven retrospective approaches operating without tracker or navigator input are attractive because they minimally impact the clinical workflow . While the reliance on an ML approach alone shows promise, issues remain with the degree of artifact removal and the robustness of the process to the introduction of blurring or non physical features. The increased computation speed also facilitates implementation on standard vendor computation hardware .From this set of patches, 300k were used for training and 75k used for validation (80/20 training/validation split) . We then evaluated the total number of voxel updates required using a full volume solve versus a targeted voxel update during step 3 of NAMER . 10.1002/mrm.27771In that case, the single cost function produced cleaner images with a lower final RMSE (28.2% compared to 31.2%) . The convergence rates of the NAMER and alternating optimizations can be seen in . After 20 iterations, the alternating method was only able to achieve data consistency errors of 10.4% for the single cost function, and 11.6% for the separable cost function .",PMC6626557.json,"purpose: we introduce and validate a scalable retrospective motion correction technique for brain imaging that incorporates a machine learning component into a model based motion minimization. methods: a convolutional neural network (cnn) trained to remove motion artifacts from 2d t2 weighted rare images is introduced into a model based data consistency optimization to jointly search for 2d motion parameters and the uncorrupted image. our separable motion model allows for efficient intra shot (line by line) motion correction of highly corrupted shots, as opposed to previous methods which do not scale well with this refinement of the motion model. final image generation incorporates the motion parameters within a model based image reconstruction. the method is tested in simulations and in vivo motion experiments of in plane motion corruption. results: while the cnn alone provides some motion mitigation (at the expense of introduced blurring), allowing it to guide the iterative joint optimization both improves the search convergence and renders the joint optimization separable. this enables rapid mitigation within shots in addition to between shots. for 2d in plane motion correction experiments, the result is a significant reduction of both image space rmse in simulations, and a reduction of motion artifacts in the in vivo motion tests. conclusion: the separability and convergence improvements afforded by the combined cnn+model based method show the potential for meaningful post acquisition motion mitigation in clinical mri.",0.3004926108374384,0.024752475247524754,0.18062046416978253
"Most adult somatic tissues do not express telomerase resulting in the progressive loss of telomeric DNA with age. The vast majority of these cells undergo apoptosis. However, a rare cell may escape through the reactivation of telomerase, which at this stage is thought to facilitate tumor initiation and progression.P value obtained using the Wilcoxon signed rank test on 1105 case control pairs . Among cigarette smokers only . P value obtained by chi square test .Triplicate reactions of each assay were performed on each sample. RTL is reported as the exponentiated T/S ratio. The CV for the exponentiated T/S ratio of quality control samples was 16.3%.",PMC2732000.json,"during breast cancer progression, a substantial increase in chromosomal aberrations is observed in the transition from ductal hyperplasia to carcinoma in situ (dcis). telomeres are essential structures to chromosomal integrity. consequently, telomere dysfunction, which leads to genomic instability, is hypothesized to play a causal role in the progression of breast cancer. however, the few epidemiologic studies that have assessed the relationship between telomere length and breast cancer risk have been inconsistent. we used quantitative real time pcr to measure relative telomere length in genomic dna extracted from peripheral blood leukocyles and examined its association with postmenopausal breast cancer risk in invasive breast cancer cases and matched controls free of diagnosed cancer nested within the prospective nurses health study. our data show that relative telomere length was not associated with a significant elevation in postmenopausal breast cancer risk (below vs. above median; or = 1.23, 95% ci = 0.941.60, ptrend = 0.20). estrone and estradiol hormone levels were significantly inversely associated with relative telomere length (p = 0.02). other established breast cancer risk factors such as family history of breast cancer and history of benign breast disease were not associated with relative telomere length in separate linear regression models each adjusted for age and disease status (p 0.07). our results provide little support for an important role of telomere length, as measured in peripheral blood leukocyles, as a biomarker of breast cancer risk.",0.21052631578947367,0.01764705882352941,0.1474969040175681
"In a 12 week open label trial of atomoxetine (80100mg/day) in individuals with comorbid cocaine use disorders and ADHD (N=20; 19 men, 1 woman), self reported ADHD symptoms were reduced, but cocaine use did not change across the trial (although the authors note substantial drop out as a limitation ). Previous studies have shown that early abstinence is associated with greater cognitive deficits in cocaine users . Therefore, it is important to assess its effects on these cognitive domains in individuals with CUDs during early abstinence.Atomoxetinenorepinephrinecocainecognitionaddiction Atomoxetine (Strattera ) was obtained from Eli Lilly (Indianapolis, IN). Following oral administration, peak plasma atomoxetine levels are reached within two hours. The elimination half life of atomoxetine is most commonly 5 hours, but ranges up to approximately 24 hours in a small proportion of individuals who are poor metabolizers [, ] .The sample size was modest (N=39), particularly for an exploratory analysis of sex (29 men, 10 women; presented separately in a Data in Brief ). Therefore, it was not possible to compile a severity score based on symptom count. Furthermore, while duration of abstinence was required to be greater than 30 days and less than one year to meet this diagnostic criterion, the precise last date of cocaine use was not available for most subjects so a days of abstinence variable could not be reliably computed.",PMC5573182.json,"no pharmacotherapies are approved for the treatment of cocaine use disorders (cud). behavioral treatments for cud are efficacious for some individuals, but recovery rates from cud remain low. cognitive impairments in cud have been linked with poorer clinical outcomes. cognitive enhancing pharmacotherapies have been proposed as promising treatments for cud. atomoxetine, a norepinephrine transporter inhibitor, shows potential as a treatment for cud based on its efficacy as a cognitive enhancer in other clinical populations and impact on addictive processes in preclinical and human laboratory studies. in this randomized, double blind, crossover study, abstinent individuals with cud (n=39) received placebo, and mg atomoxetine, over three sessions. measures of attention, response inhibition and working memory; subjective medication effects and mood; and cardiovascular effects were collected. analyses assessed acute, dose dependent effects of atomoxetine. in addition, preliminary analyses investigating the modulation of atomoxetine dose effects by sex were performed. atomoxetine increased heart rate and blood pressure, was rated as having positive and negative subjective drug effects, and had only modest effects on mood and cognitive enhancement.",0.2878787878787879,0.05583756345177665,0.18437478142345304
"BAV is heritable and has been shown to be genetically heterogeneous [; ]. Although cells from neural crest lineages are present in semilunar valves , the majority of cells that form the cusps of semilunar valves originate from endothelial derived cells [, ]. Cell proliferation and expansion and remodeling of extracellular matrix to form the mature valves have been extensively studied [, ].Other CVMs were noted when present . Statistical comparisons were made using Fishers exact analysis performed with Stat View (SAS, Cary, North Carolina) . American journal of medical genetics.The study population included 511 individuals (257 males and 254 females). The ethnicity was 79% Caucasian, 14% African American, 3% Hispanic, 3% Asian and 1% other. The median age  standard deviation (range) was 7  540 (13690) days in the BAV and VSD group and 4  720 (15760) days in the VSD group.",PMC2644069.json,"previous studies have identified an increased incidence of bicuspid aortic valve (bav) in patients with ventricular septal defect (vsd). because endocardial cushion remodeling contributes to both the formation of semilunar valves and ventricular septation, we hypothesized that examination of humans with bav and vsd would identify a specific vsd type. we evaluated vsd type in pediatric patients diagnosed with bav and vsd (n=82) and compared findings to patients diagnosed with vsd and normal aortic valve morphology (n=429). vsd type was described as conoventricular, muscular, inlet or conoseptal using a clinical taxonomy. based on the contribution of the outflow tract endocardial cushions to the membranous ventricular septum, we expected patients with bav to have conoventricular vsd. in both patient groups, conoventricular vsd was most common; however, the prevalence was not significantly different when bav patients were compared to those with normal aortic valve morphology (67% vs. 57%, p=0.11). the primary finding of this study is that despite a developmental link between semilunar valve formation and ventricular septation during cardiogenesis, there is no clear association between bav and vsd type. this may be due to phenotypic and genetic heterogeneity of bav and vsd, other modifying factors as manifested by differences in associated cvm, as well as limitations of the clinical taxonomy of vsd.",0.28,0.034482758620689655,0.19831153980116462
"This could enable a deeper interpretation of previous studies that have used phosphenes, and provide a novel measure for future work to exploit . Additional electrophysiological evidence consistent with this late theory comes from recent work where ERPs were measured in response to backward masked visual stimuli that were presented at perceptual threshold . In this study, only broad and relatively late ERP modulations (positive deflections in the P3 component starting 270  300ms post stimulus) correlated with whether or not the participant perceived the target .The main experiment comprised 16 blocks of 40 trials. The task, fixation point and timing was the same as during screening , but rather than use verbal reports, participants executed manual button presses made with the right hand, using the index or third finger to indicate phosphene presence or absence, respectively. In these participants the control site may have been near a recently reported parietal phosphene area : note that trial numbers on which the participants reported a phosphene at this control site were too low to form a reliable grand average and therefore only phosphene absent trials were included in the current analysis .The ground was at AFz and the active reference on the left earlobe. Filtering used a notch 50 Hz filter and then a Butterworth zero phase filter with low cutoff of 0.01 Hz and high cutoff of 40 Hz (12 dB/octave). A grey fixation point was presented on a cathode ray tube monitor 150cm from the participant.",PMC2939984.json,"artificial percepts (phosphenes) can be induced by applying transcranial magnetic stimulation (tms) over human visual cortex. although phosphenes have been used to study visual awareness, the neural mechanisms generating them have not yet been delineated. we directly tested the two leading hypotheses of how phosphenes arise. these hypotheses correspond to the two competing views of the neural genesis of awareness: the early, feedforward view and the late, recurrent feedback model. we combined online tms and eeg recordings to investigate whether the electrophysiological correlates of conscious phosphene perception are detectable early after tms onset as an immediate local effect of tms, or only at longer latencies, after interactions of tms induced activity with other visual areas. stimulation was applied at the intensity threshold at which participants saw a phosphene on half of the trials, and brain activity was recorded simultaneously with electroencephalography. phosphene perception was associated with a differential pattern of tms evoked brain potentials that started to ms after stimulation, and encompassed a wide array of posterior areas. this pattern was differentiated from the tms evoked potential after stimulation of a control site. these findings suggest that conscious phosphene perception is not a local phenomenon, but arises only after extensive recurrent processing.",0.33183856502242154,0.02252252252252252,0.19844445519577808
"Various clinical observations suggest that CLL cells are susceptible to T cell cytotoxicity. Furthermore, antigen expression by tumor cells is generally heterogeneous, opening up the opportunity for the emergence of antigen negative variant tumor cells. It plays an important role in sperm clotting and is normally degraded into smaller fragments by prostate specific antigen.All clinical materials were obtained after informed consents and with approval from the local ethics committee. Total RNA and cytospin specimens were prepared from these samples. Color intensity was measured on a microplate reader (Molecular Devices, Sunnyvate, CA) and analyzed using the Softmax data analysis program.The primers were: 5 primer: 5 GCG AAT TCC AAA AAG GTG GAT CAA AAG 3 and 3 primer: 5 GCC TGC AGG TGT AAA TAA TGG GTT TCG 3. The result of this progressive replacement is the formation of a highly compact chromatin structure devoid of any transcriptional activity. The PCR product was purified using the QIAEX II Gel extraction kit (QIAGEN Inc.), digested with EcoRI and BamHI, repurified, and ligated into the BamHI/EcoRI site of pGEX 2T (construct termed GST prm1).",PMC2752686.json,"summary early chronic lymphocytic leukemia (cll) is an ideal disease for immunotherapy. we previously showed that semg is a cancer testis (ct) antigen in cll. in this study, we applied semg as the bait in a yeast two hybrid system of a testicular cdna library. we isolated seven clones and identified protamine (prm) as a novel ct antigen in early cll. prm transcripts were detected in 11/41 (26.8%) patients. prm protein was also expressed but heterogeneously within individual patients. of the patients expressing prm 1, four expressed zap protein and seven did not. these results, therefore, indicate that prm could potentially be a suitable target for the design of tumor vaccine for patients with early cll, including for those with poor risk cll. high titers prm igg antibodies could be detected in of these cll patients but not in any of the healthy donors (p = 0.0001), suggesting the presence of prm 1 reactive immune responses within immune repertoire of patients with early cll. further work is warranted, especially in approaches to upregulate prm expression, to determine the role of prm as an immunotherapeutic target for early cll.",0.2245989304812834,0.010752688172043012,0.16167982711774354
"Surprisingly, there is no compelling scientific evidence that tanning causes melanoma. It's time to rethink sun bathing  . This powerful advertisement bears scrutiny, because it simultaneously conveys certain scientific truths while confusing or distorting others, in a fashion that may dangerously affect the public's perception of true medical risk.For example, in a case control study from Germany involving 710 lymphoma patients and an equal number of controls, increased number of vacation days spent at sunny locations was associated with a decreased risk of developing lymphoma (OR = 0.6, 95% CI = 0.4 0.8) . A major meta analysis combining data from 10 studies covering 8,243 cases and 9,697 controls further supports these claims; individuals who had the highest levels of recreational sun exposure were found to have a decreased risk of non Hodgkin lymphoma (pooled OR = 0.76, 95% CI = 0.63 0.91) . In a separate case control study nested within the Health Professionals Follow up Study (HPFS) (n = 179 cases), similar results were reported: men in the highest quartile for serum vitamin D level (median 96.8 nmol/L) had a significantly reduced risk of colon cancer compared to men in the lowest quartile (median 48.2 nmol/L) (adjusted OR = 0.46, 95% CI = 0.24 0.89) .Moreover prospective randomized trials are needed (and some are underway) to directly test the role(s) of vitamin D supplements at varied doses relative to a variety of cancer endpoints. In a significant report from the NHANES III study, 7186 men and 7902 women were evaluated for both vitamin D status and cardiovascular risk factors . Compared to subjects in the highest quartile of vitamin D levels (greater than 92 nmol/L), those in the lowest quartile (less than 52 nmol/L) were more likely after adjusting for age, sex, and race to have elevated blood pressure (OR = 1.30, 95% CI = 1.13 1.49), a history of diabetes (OR = 1.73, 95% CI = 1.38 2.16) and an elevated triglyceride level (OR = 1.47, 95% CI = 1.30 1.65).",PMC2913608.json,"purpose of review skin cancer incidence is higher than that of any other human malignancy, and yet one of its root causes (ultraviolet radiation) is perhaps better understood than any other human carcinogen. the roles of ultraviolet radiation exposure and indoor tanning behaviors on skin cancer risk are explored here. recent findings studies from the past several years have shown a significant association between ever use of an indoor tanning facility and an increased risk of basal cell carcinoma, squamous cell carcinoma, and melanoma. the association between indoor tanning and skin cancer is particularly strong among those who first used a tanning facility in early adulthood. elevated vitamin d levels have been suggested to protect against various internal malignancies and other disease states, but sources of vitamin d that do not require uv exposure are easily available. summary although additional research is needed to understand fully the relationship between uv and skin cancer, it is already clear that indoor tanning bed use represents an avoidable risk factor for melanoma and non melanoma skin cancer both of which may be lethal. acting upon this information provides a unique opportunity for protecting the public health.",0.2777777777777778,0.04460966542750929,0.17889559220895318
